TemplateID,Name,Level,Ability,BodyType,DfSkill,KnockDownDef,KnockFlyDef,KnockBackDef,EyeSize,ChaseSize,Property.Str,Property.Int,Property.Dex,Property.Sta,Property.Fai,Property.MaxHP,Property.MaxSP,Property.HPTick,Property.SPTick,Property.AtkDmgMin,Property.AtkDmgMax,Property.Def,Property.IceAtt,Property.FireAtt,Property.PoisonAtt,Property.ThunderAtt,Property.IceDef,Property.FireDef,Property.PoisonDef,Property.ThunderDef,Property.Pierce,Property.Hit,Property.Dodge,Property.Cri,Property.Flex,Property.CriDmg,Property.CriDmgDef,Property.BodySize,Property.AttSize,Property.AttSpeedModPer,Property.MoveSpeedModPer,Property.PiercePer,Property.HitPer,Property.DodgePer,Property.CriPer,Property.FlexPer,Property.AttSpeed,Property.MoveSpeed,Property.MaxEP,Property.MaxAP,Property.ExpPer,Property.MoneyPer,Skill1,Skill2,Skill3,Skill4,Skill5,Skill6,Skill7,Skill8,Skill9,Skill10,DropMoney,DropExp,AIID,Speed,BeatPriority,DisappearTime,HPBarNum,HPBarHeight,DropID,DeathHitPoint,DeathEffect,sSkillEffectHitPoint
203011,小妖精射手,30,0,1,1058,0,0,0,3000,100000,0,0,0,0,0,671,0,0,0,119,149,2632,0,0,0,0,2632,2632,2632,2632,15,281,78,62,46,500,46,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2000,0,0,0,0
203012,卵巢,30,0,1,1052,0,0,0,8000,100000,0,0,0,0,0,671,0,0,0,119,149,2632,0,0,0,0,2632,2632,2632,2632,15,281,78,62,46,500,46,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10043,0,1,1000,1,2000,0,0,0,0
203013,藤蔓花,30,0,1,1059,0,0,0,8000,100000,0,0,0,0,0,671,0,0,0,119,149,2632,0,0,0,0,2632,2632,2632,2632,15,281,78,62,46,500,46,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1000,1,2000,0,0,0,0
203021,螳螂怪,30,1,2,1051,0,0,0,3000,100000,0,0,0,0,0,1197,0,0,0,110,138,4512,0,0,0,0,4512,4512,4512,4512,31,312,93,78,62,531,62,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4000,1,1000,1,2500,0,0,0,0
203031,巨爪巴布,30,5,3,1081,0,0,0,4000,100000,0,0,0,0,0,20670,0,0,0,198,248,4512,0,0,0,0,4512,4512,4512,4512,78,406,140,125,109,625,109,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3059,3060,0,0,0,0,0,0,0,0,726,0,10028,4000,1,1000,5,2500,2030,0,0,0
203101,沙漠蚂蚁,31,0,0,1074,0,0,0,5000,100000,0,0,0,0,0,171,0,0,0,30,37,1080,0,0,0,0,1080,1080,1080,1080,0,240,60,45,30,450,30,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203102,被召唤的沙漠蚂蚁,31,0,0,1074,0,0,0,20000,100000,0,0,0,0,0,171,0,0,0,30,37,1080,0,0,0,0,1080,1080,1080,1080,0,240,60,45,30,450,30,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203111,女王蚂蚁,31,0,1,1068,0,0,0,3000,100000,0,0,0,0,0,807,0,0,0,62,78,2430,0,0,0,0,2430,2430,2430,2430,15,270,75,60,45,480,45,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203112,藤蔓花,31,0,1,1059,0,0,0,8000,100000,0,0,0,0,0,807,0,0,0,62,78,2430,0,0,0,0,2430,2430,2430,2430,15,270,75,60,45,480,45,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1000,1,2000,0,0,0,0
203121,甲壳虫,31,1,2,1077,0,0,0,3000,100000,0,0,0,0,0,1439,0,0,0,88,110,4165,0,0,0,0,4165,4165,4165,4165,30,300,90,75,60,510,60,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2500,0,0,0,0
203131,巨大甲壳虫,31,3,3,1088,0,0,0,4000,100000,0,0,0,0,0,10977,0,0,0,116,145,9720,0,0,0,0,9720,9720,9720,9720,60,360,120,105,90,570,90,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3047,0,0,0,0,0,0,0,0,0,686,0,10029,4000,1,1000,3,2500,2031,0,0,0
203201,沙漠蚂蚁,32,0,0,1074,0,0,0,5000,100000,0,0,0,0,0,144,0,0,0,30,37,1080,0,0,0,0,1080,1080,1080,1080,0,240,60,45,30,450,30,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203211,女王蚂蚁,32,0,1,1068,0,0,0,3000,100000,0,0,0,0,0,680,0,0,0,60,76,2430,0,0,0,0,2430,2430,2430,2430,15,270,75,60,45,480,45,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203212,藤蔓花,32,0,1,1059,0,0,0,8000,100000,0,0,0,0,0,680,0,0,0,60,76,2430,0,0,0,0,2430,2430,2430,2430,15,270,75,60,45,480,45,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1000,1,2000,0,0,0,0
203213,被召唤的毒幼虫,32,0,1,1064,0,0,0,20000,100000,0,0,0,0,0,680,0,0,0,60,76,2430,0,0,0,0,2430,2430,2430,2430,15,270,75,60,45,480,45,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203221,甲壳虫,32,1,2,1077,0,0,0,3000,100000,0,0,0,0,0,1213,0,0,0,33,41,4165,0,0,0,0,4165,4165,4165,4165,30,300,90,75,60,510,60,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2500,0,0,0,0
203231,大型女王蚂蚁,32,3,3,1084,0,0,0,4000,100000,0,0,0,0,0,10977,0,0,0,116,145,9720,0,0,0,0,9720,9720,9720,9720,60,360,120,105,90,570,90,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3052,0,0,0,0,0,0,0,0,0,679,0,10030,4000,1,1000,3,2500,2032,0,0,0
203301,被污染的幼虫,33,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,174,0,0,0,33,42,1110,0,0,0,0,1110,1110,1110,1110,0,243,60,45,30,456,30,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203302,被召唤的幼虫,33,0,0,1075,0,0,0,20000,100000,0,0,0,0,0,174,0,0,0,33,42,1110,0,0,0,0,1110,1110,1110,1110,0,243,60,45,30,456,30,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203303,被召唤的幼虫,33,0,0,1075,0,0,0,20000,100000,0,0,0,0,0,174,0,0,0,33,42,1110,0,0,0,0,1110,1110,1110,1110,0,243,60,45,30,456,30,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203311,小妖精密探,33,0,1,1058,0,0,0,3000,100000,0,0,0,0,0,816,0,0,0,57,71,2497,0,0,0,0,2497,2497,2497,2497,15,274,76,60,45,487,45,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203312,卵巢,33,0,1,1052,0,0,0,8000,100000,0,0,0,0,0,816,0,0,0,57,71,2497,0,0,0,0,2497,2497,2497,2497,15,274,76,60,45,487,45,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10043,0,1,1000,1,2000,0,0,0,0
203313,藤蔓花,33,0,1,1059,0,0,0,8000,100000,0,0,0,0,0,816,0,0,0,57,71,2497,0,0,0,0,2497,2497,2497,2497,15,274,76,60,45,487,45,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1000,1,2000,0,0,0,0
203314,毒幼虫,33,0,1,1064,0,0,0,3000,100000,0,0,0,0,0,816,0,0,0,57,71,2497,0,0,0,0,2497,2497,2497,2497,15,274,76,60,45,487,45,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203321,深红螳螂怪,33,1,2,1051,0,0,0,3000,100000,0,0,0,0,0,1457,0,0,0,71,89,4281,0,0,0,0,4281,4281,4281,4281,30,304,91,76,60,517,60,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2500,0,0,0,0
203322,昆昆幼虫,33,1,2,1093,0,0,0,3000,100000,0,0,0,0,0,1457,0,0,0,71,89,4281,0,0,0,0,4281,4281,4281,4281,30,304,91,76,60,517,60,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2500,0,0,0,0
203331,铁螳螂怪,33,3,3,1087,0,0,0,4000,100000,0,0,0,0,0,11860,0,0,0,125,157,9990,0,0,0,0,9990,9990,9990,9990,60,365,121,106,91,578,91,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3048,0,0,0,0,0,0,0,0,0,763,0,10026,4000,1,1000,3,2500,2033,0,0,0
203401,被污染的幼虫,34,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,146,0,0,0,33,42,1110,0,0,0,0,1110,1110,1110,1110,0,243,60,45,30,456,30,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203402,被召唤的毒爆虫,34,0,0,1083,0,0,0,20000,100000,0,0,0,0,0,146,0,0,0,33,42,1110,0,0,0,0,1110,1110,1110,1110,0,243,60,45,30,456,30,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,3062,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203403,被召唤的幼虫,34,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,146,0,0,0,33,42,1110,0,0,0,0,1110,1110,1110,1110,0,243,60,45,30,456,30,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203411,卵巢,34,0,1,1052,0,0,0,8000,100000,0,0,0,0,0,685,0,0,0,50,63,2497,0,0,0,0,2497,2497,2497,2497,15,274,76,60,45,487,45,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10043,0,1,1000,1,2000,0,0,0,0
203412,毒幼虫,34,0,1,1064,0,0,0,3000,100000,0,0,0,0,0,685,0,0,0,50,63,2497,0,0,0,0,2497,2497,2497,2497,15,274,76,60,45,487,45,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203413,藤蔓花,34,0,1,1059,0,0,0,8000,100000,0,0,0,0,0,685,0,0,0,50,63,2497,0,0,0,0,2497,2497,2497,2497,15,274,76,60,45,487,45,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1000,1,2000,0,0,0,0
203414,小妖精密探,34,0,1,1058,0,0,0,3000,100000,0,0,0,0,0,685,0,0,0,50,63,2497,0,0,0,0,2497,2497,2497,2497,15,274,76,60,45,487,45,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203421,深红螳螂怪,34,1,2,1051,0,0,0,3000,100000,0,0,0,0,0,1223,0,0,0,47,59,4281,0,0,0,0,4281,4281,4281,4281,30,304,91,76,60,517,60,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2500,0,0,0,0
203422,昆昆幼虫,34,1,2,1093,0,0,0,3000,100000,0,0,0,0,0,1223,0,0,0,47,59,4281,0,0,0,0,4281,4281,4281,4281,30,304,91,76,60,517,60,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2500,0,0,0,0
203431,小妖精守门人,34,3,3,1086,0,0,0,4000,100000,0,0,0,0,0,11860,0,0,0,125,157,9990,0,0,0,0,9990,9990,9990,9990,60,365,121,106,91,578,91,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3049,3056,0,0,0,0,0,0,0,0,588,0,10025,4000,1,1000,3,2500,2034,0,0,0
203501,被污染的幼虫,35,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,121,0,0,0,34,43,1140,0,0,0,0,1140,1140,1140,1140,0,246,61,46,30,462,30,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203502,被污染的幼虫,35,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,121,0,0,0,34,43,1140,0,0,0,0,1140,1140,1140,1140,0,246,61,46,30,462,30,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203511,小妖精密探,35,0,1,1058,0,0,0,20000,100000,0,0,0,0,0,568,0,0,0,68,85,2565,0,0,0,0,2565,2565,2565,2565,15,277,77,61,46,493,46,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203512,藤蔓花,35,0,1,1059,0,0,0,8000,100000,0,0,0,0,0,568,0,0,0,68,85,2565,0,0,0,0,2565,2565,2565,2565,15,277,77,61,46,493,46,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1000,1,2000,0,0,0,0
203513,卵巢,35,0,1,1052,0,0,0,8000,100000,0,0,0,0,0,568,0,0,0,68,85,2565,0,0,0,0,2565,2565,2565,2565,15,277,77,61,46,493,46,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1000,1,2000,0,0,0,0
203514,被召唤的毒幼虫,35,0,1,1064,0,0,0,3000,100000,0,0,0,0,0,568,0,0,0,68,85,2565,0,0,0,0,2565,2565,2565,2565,15,277,77,61,46,493,46,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10043,4000,1,1000,1,2000,0,0,0,0
203521,深红螳螂怪,35,1,2,1051,0,0,0,3000,100000,0,0,0,0,0,1013,0,0,0,76,96,4397,0,0,0,0,4397,4397,4397,4397,30,308,92,77,61,524,61,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2500,0,0,0,0
203531,昆昆幼虫,35,3,3,1093,0,0,0,4000,100000,0,0,0,0,0,12791,0,0,0,135,169,10260,0,0,0,0,10260,10260,10260,10260,61,370,123,107,92,586,92,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3057,0,0,0,0,0,0,0,0,0,826,0,10032,4000,1,1000,3,2500,2035,0,0,0
203601,被污染的幼虫,36,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,166,0,0,0,54,67,1260,0,0,0,0,1260,1260,1260,1260,0,259,64,48,32,486,32,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203602,被污染的幼虫,36,0,0,1075,0,0,0,5000,100000,0,0,0,0,0,166,0,0,0,54,67,1260,0,0,0,0,1260,1260,1260,1260,0,259,64,48,32,486,32,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203611,卵巢,36,0,1,1052,0,0,0,8000,100000,0,0,0,0,0,785,0,0,0,142,178,2835,0,0,0,0,2835,2835,2835,2835,16,292,81,64,48,519,48,0,4000,0,0,0,12000,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10043,0,1,1000,1,2000,0,0,0,0
203612,毒幼虫,36,0,1,1064,0,0,0,3000,100000,0,0,0,0,0,785,0,0,0,142,178,2835,0,0,0,0,2835,2835,2835,2835,16,292,81,64,48,519,48,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203613,小妖精密探,36,0,1,1058,0,0,0,3000,100000,0,0,0,0,0,785,0,0,0,142,178,2835,0,0,0,0,2835,2835,2835,2835,16,292,81,64,48,519,48,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2000,0,0,0,0
203614,被召唤的昆昆幼虫,36,1,2,1093,0,0,0,3000,100000,0,0,0,0,0,785,0,0,0,142,178,2835,0,0,0,0,2835,2835,2835,2835,16,292,81,64,48,519,48,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2500,0,0,0,0
203621,深红螳螂怪,36,1,2,1051,0,0,0,3000,100000,0,0,0,0,0,1399,0,0,0,38,48,4860,0,0,0,0,4860,4860,4860,4860,32,324,97,81,64,551,64,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4000,1,1000,1,2500,0,0,0,0
203631,昆昆,36,5,3,1067,0,0,0,4000,100000,0,0,0,0,0,25782,0,0,0,279,349,4860,0,0,0,0,4860,4860,4860,4860,81,422,146,129,113,649,113,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3073,3074,3075,3076,3079,3080,0,0,0,0,868,0,10045,4000,1,1000,5,2500,2036,0,0,0
203701,甲虫,37,0,0,1083,0,0,0,5000,100000,0,0,0,0,0,216,0,0,0,37,48,1170,0,0,0,0,1170,1170,1170,1170,0,250,62,46,31,468,31,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203711,秃鹰,37,0,1,1076,0,0,0,3000,100000,0,0,0,0,0,1016,0,0,0,69,86,2632,0,0,0,0,2632,2632,2632,2632,15,281,78,62,46,500,46,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203712,小蜥蜴,37,0,1,1063,0,0,0,3000,100000,0,0,0,0,0,1016,0,0,0,69,86,2632,0,0,0,0,2632,2632,2632,2632,15,281,78,62,46,500,46,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203713,女王蚂蚁,37,0,1,1068,0,0,0,3000,100000,0,0,0,0,0,1016,0,0,0,69,86,2632,0,0,0,0,2632,2632,2632,2632,15,281,78,62,46,500,46,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203714,古代岩蚁,37,0,1,1023,0,0,0,3000,100000,0,0,0,0,0,1016,0,0,0,69,86,2632,0,0,0,0,2632,2632,2632,2632,15,281,78,62,46,500,46,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203731,小蜥蜴王,37,3,3,1089,0,0,0,4000,100000,0,0,0,0,0,13772,0,0,0,145,182,10530,0,0,0,0,10530,10530,10530,10530,62,375,125,109,93,593,93,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3053,0,0,0,0,0,0,0,0,0,792,0,10033,4000,1,1000,3,2500,2037,0,0,0
203801,甲虫,38,0,0,1083,0,0,0,5000,100000,0,0,0,0,0,237,0,0,0,37,48,1170,0,0,0,0,1170,1170,1170,1170,0,250,62,46,31,468,31,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203811,小蜥蜴,38,0,1,1063,0,0,0,3000,100000,0,0,0,0,0,1115,0,0,0,69,86,2632,0,0,0,0,2632,2632,2632,2632,15,281,78,62,46,500,46,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203812,秃鹰,38,0,1,1076,0,0,0,3000,100000,0,0,0,0,0,1115,0,0,0,69,86,2632,0,0,0,0,2632,2632,2632,2632,15,281,78,62,46,500,46,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203813,古代岩蚁,38,0,1,1023,0,0,0,3000,100000,0,0,0,0,0,1115,0,0,0,69,86,2632,0,0,0,0,2632,2632,2632,2632,15,281,78,62,46,500,46,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203814,被召唤的毒幼虫,38,0,1,1064,0,0,0,20000,100000,0,0,0,0,0,1115,0,0,0,69,86,2632,0,0,0,0,2632,2632,2632,2632,15,281,78,62,46,500,46,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203831,女王蚂蚁,38,3,3,1084,0,0,0,4000,100000,0,0,0,0,0,13772,0,0,0,145,182,10530,0,0,0,0,10530,10530,10530,10530,62,375,125,109,93,593,93,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3052,0,0,0,0,0,0,0,0,0,972,0,10030,4000,1,1000,3,2500,2038,0,0,0
203901,甲虫,39,0,0,1083,0,0,0,5000,100000,0,0,0,0,0,228,0,0,0,40,51,1200,0,0,0,0,1200,1200,1200,1200,0,253,63,47,31,474,31,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203911,小蜥蜴,39,0,1,1063,0,0,0,3000,100000,0,0,0,0,0,1071,0,0,0,62,78,2700,0,0,0,0,2700,2700,2700,2700,15,284,79,63,47,506,47,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203912,秃鹰,39,0,1,1076,0,0,0,3000,100000,0,0,0,0,0,1071,0,0,0,62,78,2700,0,0,0,0,2700,2700,2700,2700,15,284,79,63,47,506,47,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203913,古代岩蚁,39,0,1,1023,0,0,0,3000,100000,0,0,0,0,0,1071,0,0,0,62,78,2700,0,0,0,0,2700,2700,2700,2700,15,284,79,63,47,506,47,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203914,被召唤的岩蚁,39,0,1,1023,0,0,0,20000,100000,0,0,0,0,0,1071,0,0,0,62,78,2700,0,0,0,0,2700,2700,2700,2700,15,284,79,63,47,506,47,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203915,女王蚂蚁,39,0,1,1068,0,0,0,3000,100000,0,0,0,0,0,1071,0,0,0,62,78,2700,0,0,0,0,2700,2700,2700,2700,15,284,79,63,47,506,47,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
203931,小蜥蜴王,39,3,3,1089,0,0,0,4000,100000,0,0,0,0,0,32167,0,0,0,156,195,10800,0,0,0,0,10800,10800,10800,10800,63,379,126,110,94,601,94,0,4000,0,0,0,20000,0,0,0,2000,4000,0,0,0,0,3053,0,0,0,0,0,0,0,0,0,880,0,10033,4000,1,1000,3,2500,2039,0,0,0
204001,甲虫,40,0,0,1083,0,0,0,5000,100000,0,0,0,0,0,198,0,0,0,40,51,1200,0,0,0,0,1200,1200,1200,1200,0,253,63,47,31,474,31,0,4000,0,0,0,10000,0,0,0,1500,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
204011,毒虫,40,0,1,1053,0,0,0,3000,100000,0,0,0,0,0,932,0,0,0,191,241,2700,0,0,0,0,2700,2700,2700,2700,15,284,79,63,47,506,47,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
204012,守护者,40,0,1,1055,0,0,0,3000,100000,0,0,0,0,0,932,0,0,0,191,241,2700,0,0,0,0,2700,2700,2700,2700,15,284,79,63,47,506,47,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
204013,被召唤的毒虫,40,0,1,1083,0,0,0,20000,100000,0,0,0,0,0,932,0,0,0,191,241,2700,0,0,0,0,2700,2700,2700,2700,15,284,79,63,47,506,47,0,4000,0,0,0,12000,0,0,0,1600,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2000,0,0,0,0
204021,沙基安屠杀者,40,1,2,1065,0,0,0,3000,100000,0,0,0,0,0,1661,0,0,0,19,24,4628,0,0,0,0,4628,4628,4628,4628,31,316,94,79,63,538,63,0,4000,0,0,0,15000,0,0,0,1800,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4000,1,1000,1,2500,0,0,0,0
