CardID,i1.ItemID,i1.Count,i1.Hit,i2.ItemID,i2.Count,i2.Hit,i3.ItemID,i3.Count,i3.Hit,i4.ItemID,i4.Count,i4.Hit,i5.ItemID,i5.Count,i5.Hit,i6.ItemID,i6.Count,i6.Hit,i7.ItemID,i7.Count,i7.Hit,i8.ItemID,i8.Count,i8.Hit,i9.ItemID,i9.Count,i9.Hit,i10.ItemID,i10.Count,i10.Hit,i11.ItemID,i11.Count,i11.Hit,i12.ItemID,i12.Count,i12.Hit,i13.ItemID,i13.Count,i13.Hit,i14.ItemID,i14.Count,i14.Hit
1070444,1,477,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070445,1,424,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
1070451,1,810,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
1070452,1,648,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
1070453,1,540,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
1070454,1,486,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070455,1,432,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
1070461,1,825,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
1070462,1,660,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
1070463,1,550,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
1070464,1,495,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070465,1,440,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
1070471,1,840,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
1070472,1,672,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
1070473,1,560,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
1070474,1,504,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070475,1,448,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
1070481,1,855,0,2,0,0,3,0,0,500101,1,1000,500102,1,1000,500103,1,1000,500104,1,1000,500122,1,1000,500123,1,1000,500124,1,1000,500125,1,1000,500126,1,1000,500127,1,1000,500135,1,0
1070482,1,684,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
1070483,1,570,100,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
1070484,1,513,500,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
1070485,1,456,1000,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070011,1,210,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070012,1,168,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070013,1,140,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070014,1,126,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070015,1,112,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070021,1,230,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070022,1,184,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070023,1,154,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070024,1,138,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070025,1,122,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070031,1,252,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070032,1,200,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070033,1,168,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070034,1,150,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070035,1,134,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070041,1,272,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070042,1,218,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070043,1,182,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070044,1,162,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070045,1,144,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070051,1,294,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070052,1,234,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070053,1,196,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070054,1,176,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070055,1,156,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070061,1,314,0,2,0,0,3,0,0,500101,1,1000,500102,1,1000,500103,1,1000,500104,1,1000,500122,1,1000,500123,1,1000,500124,1,1000,500125,1,1000,500126,1,1000,500127,1,1000,500135,1,0
2070062,1,252,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070063,1,210,100,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070064,1,188,500,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070065,1,168,1000,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070071,1,336,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070072,1,268,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070073,1,224,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070074,1,200,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070075,1,178,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070081,1,356,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070082,1,284,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070083,1,238,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070084,1,214,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070085,1,190,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070091,1,378,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070092,1,302,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070093,1,252,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070094,1,226,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070095,1,200,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070101,1,398,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070102,1,318,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070103,1,266,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070104,1,238,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070105,1,212,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070111,1,420,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070112,1,336,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070113,1,280,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070114,1,252,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070115,1,224,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070121,1,440,0,2,0,0,3,0,0,500101,1,1000,500102,1,1000,500103,1,1000,500104,1,1000,500122,1,1000,500123,1,1000,500124,1,1000,500125,1,1000,500126,1,1000,500127,1,1000,500135,1,0
2070122,1,352,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070123,1,294,100,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070124,1,264,500,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070125,1,234,1000,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070131,1,462,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070132,1,368,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070133,1,308,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070134,1,276,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070135,1,246,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070141,1,482,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070142,1,386,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070143,1,322,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070144,1,288,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070145,1,256,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070151,1,504,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070152,1,402,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070153,1,336,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070154,1,302,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070155,1,268,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070161,1,524,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070162,1,420,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070163,1,350,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070164,1,314,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070165,1,280,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070171,1,546,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070172,1,436,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070173,1,364,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070174,1,326,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070175,1,290,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070181,1,566,0,2,0,0,3,0,0,500101,1,1000,500102,1,1000,500103,1,1000,500104,1,1000,500122,1,1000,500123,1,1000,500124,1,1000,500125,1,1000,500126,1,1000,500127,1,1000,500135,1,0
2070182,1,452,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070183,1,378,100,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070184,1,340,500,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070185,1,302,1000,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070191,1,588,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070192,1,470,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070193,1,392,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070194,1,352,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070195,1,312,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070201,1,608,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070202,1,486,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070203,1,406,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070204,1,364,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070205,1,324,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070211,1,630,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070212,1,504,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070213,1,420,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070214,1,378,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070215,1,336,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070221,1,650,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070222,1,520,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
2070223,1,434,100,2,0,0,3,0,0,605,2,1000,606,2,1000,607,2,1000,608,2,1000,609,2,1000,610,2,1000,614,2,1000,615,2,1000,616,2,1000,628,2,1000,0,0,0
2070224,1,390,500,2,0,0,3,0,0,500934,1,500,500933,1,1000,500932,1,2500,500931,1,5000,634,10,62,633,10,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070225,1,346,1000,2,0,0,3,0,0,500112,1,1000,500113,1,1000,500117,1,1000,500120,1,1000,500121,1,1000,500111,1,2000,500118,1,2000,500119,1,2000,500129,1,2000,500130,1,2000,0,0,0
2070231,1,672,0,2,0,0,3,0,0,601,2,1000,602,2,1000,603,2,1000,604,2,1000,622,2,1000,623,2,1000,624,2,1000,625,2,1000,626,2,1000,627,2,1000,635,2,0
2070232,1,536,0,2,0,0,3,0,0,500105,1,2000,500106,1,2000,500107,1,2000,500108,1,2000,500109,1,2000,500110,1,2000,500114,1,2000,500115,1,2000,500116,1,2000,500128,1,2000,0,0,0
