ID,LevelID,Index,MonsterTemplateID
2632,13062,95,201801
2633,13062,97,201801
2634,13062,104,201831
2635,13062,105,1001
2636,13062,107,1001
2637,13062,108,1002
2638,13062,106,1002
2639,13063,113,301812
2640,13063,112,301812
2641,13063,111,301811
2642,13063,109,301811
2643,13063,110,301811
2644,13063,119,301812
2645,13063,118,301812
2646,13063,116,301811
2647,13063,115,301811
2648,13063,117,301811
2649,13063,114,301811
2650,13063,132,301801
2651,13063,128,301801
2652,13063,122,301801
2653,13063,133,301801
2654,13063,123,301801
2655,13063,126,301801
2656,13063,125,301801
2657,13063,131,301801
2658,13063,127,301801
2659,13063,129,301801
2660,13063,124,301801
2661,13063,130,301801
2662,13063,120,301813
2663,13063,121,301813
2664,13063,135,301811
2665,13063,134,301811
2666,13063,136,301811
2667,13063,138,301811
2668,13063,137,301811
2669,13063,139,301811
2670,13063,140,301812
2671,13063,141,301812
2672,13063,143,301813
2673,13063,142,301813
2674,13063,145,301811
2675,13063,146,301811
2676,13063,144,301811
2677,13063,156,301801
2678,13063,150,301801
2679,13063,154,301801
2680,13063,151,301801
2681,13063,147,301801
2682,13063,152,301801
2683,13063,153,301801
2684,13063,149,301801
2685,13063,148,301801
2686,13063,155,301801
2687,13063,157,301801
2688,13063,158,301831
2689,13063,159,1001
2690,13063,161,1001
2691,13063,162,1002
2692,13063,160,1002
2693,14011,1,101911
2694,14011,2,101911
2695,14011,3,101911
2696,14011,4,101911
2697,14011,6,101911
2698,14011,5,101912
2699,14011,7,101911
2700,14011,8,101901
2701,14011,14,101901
2702,14011,15,101901
2703,14011,9,101901
2704,14011,16,101901
2705,14011,10,101901
2706,14011,11,101901
2707,14011,12,101901
2708,14011,13,101901
2709,14011,17,101912
2710,14011,18,101911
2711,14011,19,101912
2712,14011,20,101911
2713,14011,21,101911
2714,14011,22,101911
2715,14011,23,101913
2716,14011,24,101911
2717,14011,25,101911
2718,14011,26,101911
2719,14011,27,101913
2720,14011,28,101913
2721,14011,29,101913
2722,14011,31,101902
2723,14011,32,101902
2724,14011,33,101902
2725,14011,34,101902
2726,14011,35,101902
2727,14011,36,101902
2728,14011,37,101902
2729,14011,38,101902
2730,14011,30,101913
2731,14011,39,101931
2732,14011,40,101921
2733,14011,41,101921
2734,14011,44,1001
2735,14011,42,1001
2736,14011,45,1001
2737,14011,43,1001
2738,14012,49,201911
2739,14012,47,201911
2740,14012,46,201911
2741,14012,48,201911
2742,14012,51,201911
2743,14012,50,201912
2744,14012,52,201911
2745,14012,56,201901
2746,14012,60,201901
2747,14012,53,201901
2748,14012,57,201901
2749,14012,55,201901
2750,14012,54,201901
2751,14012,59,201901
2752,14012,61,201901
2753,14012,58,201901
2754,14012,62,201912
2755,14012,63,201911
2756,14012,64,201912
2757,14012,65,201911
2758,14012,66,201911
2759,14012,68,201913
2760,14012,70,201911
2761,14012,69,201911
2762,14012,71,201911
2763,14012,67,201911
2764,14012,72,201913
2765,14012,73,201913
2766,14012,82,201902
2767,14012,79,201902
2768,14012,83,201902
2769,14012,77,201902
2770,14012,81,201902
2771,14012,76,201902
2772,14012,80,201902
2773,14012,78,201902
2774,14012,75,201913
2775,14012,74,201913
2776,14012,84,201931
2777,14012,86,201921
2778,14012,85,201921
2779,14012,88,1001
2780,14012,89,1001
2781,14012,87,1001
2782,14012,90,1001
2783,14013,94,301911
2784,14013,93,301911
2785,14013,92,301911
2786,14013,91,301911
2787,14013,96,301911
2788,14013,95,301912
2789,14013,97,301911
2790,14013,107,301912
2791,14013,104,301901
2792,14013,100,301901
2793,14013,105,301901
2794,14013,106,301901
2795,14013,98,301901
2796,14013,101,301901
2797,14013,99,301901
2798,14013,103,301901
2799,14013,102,301901
2800,14013,110,301911
2801,14013,109,301912
2802,14013,108,301911
2803,14013,111,301911
2804,14013,112,301911
2805,14013,113,301913
2806,14013,114,301911
2807,14013,116,301911
2808,14013,115,301911
2809,14013,117,301913
2810,14013,118,301913
2811,14013,128,301902
2812,14013,126,301902
2813,14013,124,301902
2814,14013,122,301902
2815,14013,125,301902
2816,14013,123,301902
2817,14013,127,301902
2818,14013,121,301902
2819,14013,119,301913
2820,14013,120,301913
2821,14013,129,301931
2822,14013,130,301921
2823,14013,131,301921
2824,14013,135,1001
2825,14013,132,1001
2826,14013,133,1001
2827,14013,134,1001
2828,14021,1,102011
2829,14021,2,102011
2830,14021,3,102011
2831,14021,4,102011
2832,14021,5,102011
2833,14021,6,102012
2834,14021,7,102011
2835,14021,8,102011
2836,14021,9,102011
2837,14021,10,102012
2838,14021,11,102012
2839,14021,12,102021
2840,14021,13,102011
2841,14021,14,102011
2842,14021,15,102011
2843,14021,16,102011
2844,14021,17,102012
2845,14021,18,102001
2846,14021,19,102001
2847,14021,20,102001
2848,14021,21,102001
2849,14021,22,102001
2850,14021,23,102001
2851,14021,24,102001
2852,14021,25,102012
2853,14021,26,102031
2854,14021,27,102012
2855,14021,28,102012
2856,14021,29,102012
2857,14021,30,102013
2858,14021,31,102013
2859,14021,32,102013
2860,14021,33,1001
2861,14021,34,1001
2862,14021,35,1001
2863,14021,36,1002
2864,14021,37,100
2865,14022,38,202011
2866,14022,39,202011
2867,14022,40,202011
2868,14022,41,202011
2869,14022,42,202011
2870,14022,43,202012
2871,14022,44,202011
2872,14022,45,202011
2873,14022,46,202011
2874,14022,47,202021
2875,14022,48,202012
2876,14022,49,202012
2877,14022,50,202011
2878,14022,51,202011
2879,14022,52,202011
2880,14022,53,202011
2881,14022,54,202012
2882,14022,55,202001
2883,14022,56,202001
2884,14022,57,202001
2885,14022,58,202001
2886,14022,59,202001
2887,14022,60,202001
2888,14022,61,202001
2889,14022,62,202012
2890,14022,63,202031
2891,14022,64,202012
2892,14022,65,202012
2893,14022,66,202012
2894,14022,67,202013
2895,14022,68,202013
2896,14022,69,202013
2897,14022,70,1002
2898,14022,71,1001
2899,14022,72,1001
2900,14022,73,1001
2901,14022,74,100
2902,14023,75,302011
2903,14023,76,302011
2904,14023,77,302011
2905,14023,78,302011
2906,14023,79,302011
2907,14023,80,302012
2908,14023,81,302011
2909,14023,82,302011
2910,14023,83,302011
2911,14023,84,302012
2912,14023,85,302012
2913,14023,86,302021
2914,14023,87,302011
2915,14023,88,302011
2916,14023,89,302011
2917,14023,90,302011
2918,14023,91,302012
2919,14023,92,302001
2920,14023,93,302001
2921,14023,94,302001
2922,14023,95,302001
2923,14023,96,302001
2924,14023,97,302001
2925,14023,98,302001
2926,14023,99,302012
2927,14023,100,302031
2928,14023,101,302012
2929,14023,102,302012
2930,14023,103,302012
2931,14023,104,302013
2932,14023,105,302013
2933,14023,106,302013
2934,14023,107,1001
2935,14023,108,1001
2936,14023,109,1001
2937,14023,110,1002
2938,14023,111,100
2939,14031,2,102111
2940,14031,3,102111
2941,14031,1,102121
2942,14031,7,102111
2943,14031,8,102112
2944,14031,9,102112
2945,14031,4,102111
2946,14031,5,102111
2947,14031,6,102111
2948,14031,11,102111
2949,14031,12,102111
2950,14031,10,102121
2951,14031,15,102111
2952,14031,16,102112
2953,14031,17,102112
2954,14031,18,102112
2955,14031,13,102111
2956,14031,14,102111
2957,14031,19,102113
2958,14031,20,102113
2959,14031,21,102113
2960,14031,22,102113
2961,14031,23,102113
2962,14031,24,102113
2963,14031,25,102113
2964,14031,26,102131
2965,14031,28,102114
2966,14031,27,102114
2967,14031,29,102114
2968,14031,30,1002
2969,14031,33,1001
2970,14031,31,1001
2971,14031,32,1002
2972,14032,34,202111
2973,14032,36,202111
2974,14032,35,202121
2975,14032,38,202112
2976,14032,37,202112
2977,14032,41,202111
2978,14032,40,202111
2979,14032,39,202111
2980,14032,42,202111
2981,14032,43,202111
2982,14032,44,202111
2983,14032,45,202121
2984,14032,48,202112
2985,14032,46,202112
2986,14032,47,202112
2987,14032,49,202111
2988,14032,51,202111
2989,14032,50,202111
2990,14032,57,202113
2991,14032,55,202113
2992,14032,54,202113
2993,14032,56,202113
2994,14032,53,202113
2995,14032,52,202113
2996,14032,58,202113
2997,14032,59,202131
2998,14032,61,202114
2999,14032,60,202114
3000,14032,62,202114
3001,14032,64,1002
3002,14032,63,1001
3003,14032,65,1001
3004,14032,66,1002
3005,14033,68,302121
3006,14033,67,302111
3007,14033,69,302111
3008,14033,70,302112
3009,14033,75,302112
3010,14033,74,302111
3011,14033,72,302111
3012,14033,71,302111
3013,14033,73,302111
3014,14033,76,302111
3015,14033,77,302111
3016,14033,78,302121
3017,14033,83,302111
3018,14033,79,302112
3019,14033,80,302112
3020,14033,81,302112
3021,14033,82,302111
3022,14033,84,302111
3023,14033,86,302113
3024,14033,85,302113
3025,14033,91,302113
3026,14033,90,302113
3027,14033,89,302113
3028,14033,88,302113
3029,14033,87,302113
3030,14033,92,302131
3031,14033,94,302114
3032,14033,93,302114
3033,14033,95,302114
3034,14033,97,1001
3035,14033,99,1001
3036,14033,98,1002
3037,14033,96,1002
3038,14041,1,102221
3039,14041,2,102213
3040,14041,3,102213
3041,14041,4,102211
3042,14041,5,102211
3043,14041,6,102211
3044,14041,7,102211
3045,14041,8,102211
3046,14041,9,102211
3047,14041,10,102211
3048,14041,11,102211
3049,14041,12,102213
3050,14041,13,102213
3051,14041,14,102211
3052,14041,15,102211
3053,14041,16,102211
3054,14041,17,102211
3055,14041,18,102211
3056,14041,19,102212
3057,14041,20,102201
3058,14041,21,102201
3059,14041,22,102201
3060,14041,23,102201
3061,14041,24,102201
3062,14041,25,102221
3063,14041,26,102231
3064,14041,27,102213
3065,14041,28,102213
3066,14041,29,102214
3067,14041,30,102214
3068,14041,31,102214
3069,14041,32,102214
3070,14041,33,1002
3071,14041,34,1001
3072,14041,35,1001
3073,14041,36,1002
3074,14041,37,1002
3075,14041,38,1002
3076,14042,39,202221
3077,14042,40,202211
3078,14042,41,202213
3079,14042,42,202213
3080,14042,43,202211
3081,14042,44,202211
3082,14042,45,202211
3083,14042,46,202211
3084,14042,47,202211
3085,14042,48,202211
3086,14042,49,202211
3087,14042,50,202213
3088,14042,51,202213
3089,14042,52,202211
3090,14042,53,202211
3091,14042,54,202211
3092,14042,55,202211
3093,14042,56,202211
3094,14042,57,202212
3095,14042,58,202201
3096,14042,59,202201
3097,14042,60,202201
3098,14042,61,202201
3099,14042,62,202201
3100,14042,63,202221
3101,14042,64,202231
3102,14042,65,202213
3103,14042,66,202213
3104,14042,67,202214
3105,14042,68,202214
3106,14042,69,202214
3107,14042,70,202214
3108,14042,71,1001
3109,14042,72,1001
3110,14042,73,1002
3111,14042,74,1002
3112,14042,75,1002
3113,14042,76,1002
3114,14043,77,302221
3115,14043,78,302211
3116,14043,79,302213
3117,14043,80,302213
3118,14043,81,302211
3119,14043,82,302211
3120,14043,83,302211
3121,14043,84,302211
3122,14043,85,302211
3123,14043,86,302211
3124,14043,87,302213
3125,14043,88,302213
3126,14043,89,302211
3127,14043,90,302211
3128,14043,91,302211
3129,14043,92,302211
3130,14043,93,302211
3131,14043,94,302211
3132,14043,95,302212
3133,14043,96,302201
3134,14043,97,302201
3135,14043,98,302201
3136,14043,99,302201
3137,14043,100,302201
3138,14043,101,302221
3139,14043,102,302231
3140,14043,103,302213
3141,14043,104,302213
3142,14043,105,302214
3143,14043,106,302214
3144,14043,107,302214
3145,14043,108,302214
3146,14043,109,1002
3147,14043,110,1001
3148,14043,111,1001
3149,14043,112,1002
3150,14043,113,1002
3151,14043,114,1002
3152,14051,1,102312
3153,14051,2,102312
3154,14051,3,102321
3155,14051,4,102313
3156,14051,5,102313
3157,14051,6,102311
3158,14051,7,102311
3159,14051,8,102311
3160,14051,9,102311
3161,14051,10,102311
3162,14051,11,102311
3163,14051,12,102311
3164,14051,13,102321
3165,14051,14,102313
3166,14051,15,102313
3167,14051,16,102311
3168,14051,17,102311
3169,14051,18,102312
3170,14051,19,102312
3171,14051,20,102301
3172,14051,21,102301
3173,14051,22,102301
3174,14051,23,102301
3175,14051,24,102301
3176,14051,25,102301
3177,14051,26,102301
3178,14051,27,102301
3179,14051,28,102301
3180,14051,29,102301
3181,14051,32,102331
3182,14051,34,102322
3183,14051,33,102322
3184,14051,37,1002
3185,14051,38,101
3186,14051,35,1001
3187,14051,36,1002
3188,14052,41,202321
3189,14052,40,202312
3190,14052,39,202312
3191,14052,42,202313
3192,14052,43,202313
3193,14052,44,202311
3194,14052,45,202311
3195,14052,47,202311
3196,14052,46,202311
3197,14052,49,202311
3198,14052,50,202311
3199,14052,48,202311
3200,14052,51,202321
3201,14052,55,202311
3202,14052,53,202313
3203,14052,52,202313
3204,14052,54,202311
3205,14052,56,202312
3206,14052,57,202312
3207,14052,59,202301
3208,14052,60,202301
3209,14052,64,202301
3210,14052,58,202301
3211,14052,67,202301
3212,14052,62,202301
3213,14052,65,202301
3214,14052,66,202301
3215,14052,63,202301
3216,14052,61,202301
3217,14052,70,202331
3218,14052,71,202322
3219,14052,72,202322
3220,14052,74,1002
3221,14052,73,1001
3222,14052,76,101
3223,14052,75,1002
3224,14053,78,302312
3225,14053,77,302312
3226,14053,79,302321
3227,14053,81,302313
3228,14053,80,302313
3229,14053,85,302311
3230,14053,84,302311
3231,14053,83,302311
3232,14053,82,302311
3233,14053,86,302311
3234,14053,88,302311
3235,14053,87,302311
3236,14053,89,302321
3237,14053,91,302313
3238,14053,90,302313
3239,14053,92,302311
3240,14053,93,302311
3241,14053,94,302312
3242,14053,95,302312
3243,14053,104,302301
3244,14053,98,302301
3245,14053,103,302301
3246,14053,100,302301
3247,14053,102,302301
3248,14053,101,302301
3249,14053,96,302301
3250,14053,97,302301
3251,14053,105,302301
3252,14053,99,302301
3253,14053,108,302331
3254,14053,109,302322
3255,14053,110,302322
3256,14053,111,1001
3257,14053,114,101
3258,14053,112,1002
3259,14053,113,1002
3260,14061,1,102421
3261,14061,2,102411
3262,14061,3,102411
3263,14061,4,102411
3264,14061,5,102411
3265,14061,6,102412
3266,14061,7,102401
3267,14061,8,102401
3268,14061,9,102401
3269,14061,10,102401
3270,14061,11,102401
3271,14061,12,102401
3272,14061,13,102401
3273,14061,14,102401
3274,14061,15,102401
3275,14061,16,102412
3276,14061,17,102421
3277,14061,18,102411
3278,14061,19,102411
3279,14061,20,102412
3280,14061,21,102412
3281,14061,22,102411
3282,14061,23,102411
3283,14061,24,102411
3284,14061,25,102411
3285,14061,26,102411
3286,14061,27,102411
3287,14061,28,102431
3288,14061,29,102402
3289,14061,30,102402
3290,14061,31,102402
3291,14061,32,102402
3292,14061,33,102402
3293,14061,34,102413
3294,14061,35,102413
3295,14061,36,102422
3296,14061,37,102422
3297,14061,38,1001
3298,14061,39,1001
3299,14061,40,1002
3300,14061,41,1002
3301,14061,42,1002
3302,14062,43,202421
3303,14062,44,202411
3304,14062,45,202411
3305,14062,46,202411
3306,14062,47,202411
3307,14062,48,202401
3308,14062,49,202401
3309,14062,50,202401
3310,14062,51,202401
3311,14062,52,202401
3312,14062,53,202401
3313,14062,54,202401
3314,14062,55,202401
3315,14062,56,202401
3316,14062,57,202412
3317,14062,58,202412
3318,14062,59,202421
3319,14062,60,202411
3320,14062,61,202411
3321,14062,62,202412
3322,14062,63,202412
3323,14062,64,202411
3324,14062,65,202411
3325,14062,66,202411
3326,14062,67,202411
3327,14062,68,202411
3328,14062,69,202411
3329,14062,70,202431
3330,14062,71,202413
3331,14062,72,202402
3332,14062,73,202402
3333,14062,74,202402
3334,14062,75,202402
3335,14062,76,202402
3336,14062,77,202413
3337,14062,78,202422
3338,14062,79,202422
3339,14062,80,1001
3340,14062,81,1001
3341,14062,82,1002
3342,14062,83,1002
3343,14062,84,1002
3344,14063,85,302421
3345,14063,86,302411
3346,14063,87,302411
3347,14063,88,302411
3348,14063,89,302411
3349,14063,90,302401
3350,14063,91,302401
3351,14063,92,302401
3352,14063,93,302401
3353,14063,94,302401
3354,14063,95,302401
3355,14063,96,302401
3356,14063,97,302401
3357,14063,98,302401
3358,14063,99,302412
3359,14063,100,302412
3360,14063,101,302421
3361,14063,102,302411
3362,14063,103,302411
3363,14063,104,302412
3364,14063,105,302412
3365,14063,106,302411
3366,14063,107,302411
3367,14063,108,302411
3368,14063,109,302411
3369,14063,110,302411
3370,14063,111,302411
3371,14063,112,302431
3372,14063,113,302413
3373,14063,114,302402
3374,14063,115,302402
3375,14063,116,302402
3376,14063,117,302402
3377,14063,118,302402
3378,14063,119,302413
3379,14063,120,302422
3380,14063,121,302422
3381,14063,122,1002
3382,14063,123,1001
3383,14063,124,1001
3384,14063,125,1002
3385,14063,126,1002
3386,21011,1,102501
3387,21011,2,102511
3388,21011,3,102501
3389,21011,4,102501
3390,21011,5,102501
3391,21011,6,102501
3392,21011,7,102511
3393,21011,8,102501
3394,21011,9,102501
3395,21011,10,102501
3396,21011,11,102501
3397,21011,12,102511
3398,21011,13,102501
3399,21011,14,102501
3400,21011,15,102501
3401,21011,16,102512
3402,21011,17,102512
3403,21011,18,102512
3404,21011,19,102512
3405,21011,20,102512
3406,21011,21,102512
3407,21011,22,102512
3408,21011,23,102501
3409,21011,24,102501
3410,21011,25,102501
3411,21011,26,102501
3412,21011,27,102501
3413,21011,28,102511
3414,21011,29,102501
3415,21011,30,102501
3416,21011,31,102501
3417,21011,32,102501
3418,21011,33,102511
3419,21011,34,102501
3420,21011,35,102501
3421,21011,36,102511
3422,21011,37,102511
3423,21011,38,102501
3424,21011,39,102501
3425,21011,40,102501
3426,21011,41,102501
3427,21011,42,102501
3428,21011,43,102531
3429,21011,44,102513
3430,21011,45,102513
3431,21011,46,102513
3432,21011,47,102513
3433,21011,48,100
3434,21012,49,202501
3435,21012,50,202511
3436,21012,51,202501
3437,21012,52,202501
3438,21012,53,202501
3439,21012,54,202501
3440,21012,55,202511
3441,21012,56,202501
3442,21012,57,202501
3443,21012,58,202501
3444,21012,59,202501
3445,21012,60,202511
3446,21012,61,202501
3447,21012,62,202501
3448,21012,63,202501
3449,21012,64,202512
3450,21012,65,202512
3451,21012,66,202512
3452,21012,67,202512
3453,21012,68,202512
3454,21012,69,202512
3455,21012,70,202512
3456,21012,71,202501
3457,21012,72,202501
3458,21012,73,202501
3459,21012,74,202501
3460,21012,75,202501
3461,21012,76,202511
3462,21012,77,202501
3463,21012,78,202501
3464,21012,79,202501
3465,21012,80,202501
3466,21012,81,202511
3467,21012,82,202501
3468,21012,83,202501
3469,21012,84,202511
3470,21012,85,202511
3471,21012,86,202501
3472,21012,87,202501
3473,21012,88,202501
3474,21012,89,202501
3475,21012,90,202501
3476,21012,91,202531
3477,21012,92,202513
3478,21012,93,202513
3479,21012,94,202513
3480,21012,95,202513
3481,21012,96,100
3482,21013,97,302501
3483,21013,98,302511
3484,21013,99,302501
3485,21013,100,302501
3486,21013,101,302501
3487,21013,102,302511
3488,21013,103,302511
3489,21013,104,302501
3490,21013,105,302501
3491,21013,106,302501
3492,21013,107,302501
3493,21013,108,302501
3494,21013,109,302501
3495,21013,110,302501
3496,21013,111,302501
3497,21013,112,302512
3498,21013,113,302512
3499,21013,114,302512
3500,21013,115,302512
3501,21013,116,302512
3502,21013,117,302512
3503,21013,118,302512
3504,21013,119,302501
3505,21013,120,302501
3506,21013,121,302501
3507,21013,122,302501
3508,21013,123,302501
3509,21013,124,302511
3510,21013,125,302511
3511,21013,126,302501
3512,21013,127,302501
3513,21013,128,302501
3514,21013,129,302501
3515,21013,130,302501
3516,21013,131,302511
3517,21013,132,302511
3518,21013,133,302501
3519,21013,134,302501
3520,21013,135,302501
3521,21013,136,302501
3522,21013,137,302501
3523,21013,138,302501
3524,21013,139,302531
3525,21013,140,302513
3526,21013,141,302513
3527,21013,142,302513
3528,21013,143,302513
3529,21013,144,100
3530,21021,1,102601
3531,21021,2,102601
3532,21021,3,102601
3533,21021,4,102601
3534,21021,5,102601
3535,21021,6,102601
3536,21021,7,102601
3537,21021,8,102621
3538,21021,9,102621
3539,21021,10,102611
3540,21021,11,102611
3541,21021,12,102611
3542,21021,13,102611
3543,21021,14,102601
3544,21021,15,102601
3545,21021,16,102601
3546,21021,17,102601
3547,21021,18,102601
3548,21021,19,102601
3549,21021,20,102612
3550,21021,21,102612
3551,21021,22,102601
3552,21021,23,102611
3553,21021,24,102611
3554,21021,25,102621
3555,21021,26,102621
3556,21021,27,102601
3557,21021,28,102601
3558,21021,29,102601
3559,21021,30,102601
3560,21021,31,102601
3561,21021,32,102611
3562,21021,33,102611
3563,21021,34,102611
3564,21021,35,102611
3565,21021,36,102601
3566,21021,37,102601
3567,21021,38,102601
3568,21021,39,102601
3569,21021,40,102601
3570,21021,41,102601
3571,21021,42,102601
3572,21021,43,102601
3573,21021,44,102612
3574,21021,45,102612
3575,21021,46,102611
3576,21021,47,102611
3577,21021,48,102631
3578,21021,49,102602
3579,21021,50,102602
3580,21021,51,102602
3581,21021,52,102602
3582,21021,53,102602
3583,21021,54,102602
3584,21021,55,102602
3585,21021,56,102602
3586,21021,57,102602
3587,21021,58,102602
3588,21021,59,102602
3589,21021,60,102602
3590,21022,61,202601
3591,21022,62,202601
3592,21022,63,202601
3593,21022,64,202601
3594,21022,65,202601
3595,21022,66,202601
3596,21022,67,202601
3597,21022,68,202621
3598,21022,69,202621
3599,21022,70,202611
3600,21022,71,202611
3601,21022,72,202611
3602,21022,73,202611
3603,21022,74,202601
3604,21022,75,202601
3605,21022,76,202601
3606,21022,77,202601
3607,21022,78,202601
3608,21022,79,202601
3609,21022,80,202612
3610,21022,81,202612
3611,21022,82,202601
3612,21022,83,202611
3613,21022,84,202611
3614,21022,85,202621
3615,21022,86,202621
3616,21022,87,202601
3617,21022,88,202601
3618,21022,89,202601
3619,21022,90,202601
3620,21022,91,202601
3621,21022,92,202611
3622,21022,93,202611
3623,21022,94,202611
3624,21022,95,202611
3625,21022,96,202601
3626,21022,97,202601
3627,21022,98,202601
3628,21022,99,202601
3629,21022,100,202601
3630,21022,101,202601
3631,21022,102,202601
3632,21022,103,202601
3633,21022,104,202612
3634,21022,105,202612
3635,21022,106,202611
3636,21022,107,202611
3637,21022,108,202631
3638,21022,109,202602
3639,21022,110,202602
3640,21022,111,202602
3641,21022,112,202602
3642,21022,113,202602
3643,21022,114,202602
3644,21022,115,202602
3645,21022,116,202602
3646,21022,117,202602
3647,21022,118,202602
3648,21022,119,202602
3649,21022,120,202602
3650,21023,121,302601
3651,21023,122,302601
3652,21023,123,302601
3653,21023,124,302601
3654,21023,125,302601
3655,21023,126,302601
3656,21023,127,302601
3657,21023,128,302621
3658,21023,129,302621
3659,21023,130,302611
3660,21023,131,302611
3661,21023,132,302611
3662,21023,133,302611
3663,21023,134,302601
3664,21023,135,302601
3665,21023,136,302601
3666,21023,137,302601
3667,21023,138,302601
3668,21023,139,302601
3669,21023,140,302612
3670,21023,141,302612
3671,21023,142,302601
3672,21023,143,302611
3673,21023,144,302611
3674,21023,145,302621
3675,21023,146,302621
3676,21023,147,302601
3677,21023,148,302601
3678,21023,149,302601
3679,21023,150,302601
3680,21023,151,302601
3681,21023,152,302611
3682,21023,153,302611
3683,21023,154,302611
3684,21023,155,302611
3685,21023,156,302601
3686,21023,157,302601
3687,21023,158,302601
3688,21023,159,302601
3689,21023,160,302601
3690,21023,161,302601
3691,21023,162,302601
3692,21023,163,302601
3693,21023,164,302612
3694,21023,165,302612
3695,21023,166,302611
3696,21023,167,302611
3697,21023,168,302631
3698,21023,169,302602
3699,21023,170,302602
3700,21023,171,302602
3701,21023,172,302602
3702,21023,173,302602
3703,21023,174,302602
3704,21023,175,302602
3705,21023,176,302602
3706,21023,177,302602
3707,21023,178,302602
3708,21023,179,302602
3709,21023,180,302602
3710,21031,1,102711
3711,21031,2,102711
3712,21031,3,102701
3713,21031,4,102701
3714,21031,5,102701
3715,21031,6,102701
3716,21031,7,102701
3717,21031,8,102701
3718,21031,9,102701
3719,21031,10,102712
3720,21031,11,102712
3721,21031,12,102712
3722,21031,13,102712
3723,21031,14,102711
3724,21031,15,102711
3725,21031,16,102711
3726,21031,17,102701
3727,21031,18,102701
3728,21031,19,102701
3729,21031,20,102701
3730,21031,21,102701
3731,21031,22,102701
3732,21031,23,102713
3733,21031,24,102701
3734,21031,25,102701
3735,21031,26,102701
3736,21031,27,102701
3737,21031,28,102701
3738,21031,29,102701
3739,21031,30,102712
3740,21031,31,102712
3741,21031,32,102712
3742,21031,33,102712
3743,21031,34,102711
3744,21031,35,102711
3745,21031,36,102711
3746,21031,37,102701
3747,21031,38,102701
3748,21031,39,102701
3749,21031,40,102701
3750,21031,41,102701
3751,21031,42,102701
3752,21031,43,102701
3753,21031,44,102712
3754,21031,45,102712
3755,21031,46,102731
3756,21031,47,102702
3757,21031,48,102702
3758,21031,49,102702
3759,21031,50,102702
3760,21031,51,102702
3761,21031,52,102702
3762,21031,53,102702
3763,21031,54,102702
3764,21031,55,102702
3765,21031,56,102702
3766,21031,57,102703
3767,21031,58,102703
3768,21031,59,102703
3769,21031,60,100
3770,21032,61,202711
3771,21032,62,202711
3772,21032,63,202701
3773,21032,64,202701
3774,21032,65,202701
3775,21032,66,202701
3776,21032,67,202701
3777,21032,68,202701
3778,21032,69,202701
3779,21032,70,202712
3780,21032,71,202712
3781,21032,72,202712
3782,21032,73,202712
3783,21032,74,202711
3784,21032,75,202711
3785,21032,76,202711
3786,21032,77,202701
3787,21032,78,202701
3788,21032,79,202701
3789,21032,80,202701
3790,21032,81,202701
3791,21032,82,202701
3792,21032,83,202713
3793,21032,84,202701
3794,21032,85,202701
3795,21032,86,202701
3796,21032,87,202701
3797,21032,88,202701
3798,21032,89,202701
3799,21032,90,202712
3800,21032,91,202712
3801,21032,92,202712
3802,21032,93,202712
3803,21032,94,202711
3804,21032,95,202711
3805,21032,96,202711
3806,21032,97,202701
3807,21032,98,202701
3808,21032,99,202701
3809,21032,100,202701
3810,21032,101,202701
3811,21032,102,202701
3812,21032,103,202701
3813,21032,104,202712
3814,21032,105,202712
3815,21032,106,202731
3816,21032,107,202702
3817,21032,108,202702
3818,21032,109,202702
3819,21032,110,202702
3820,21032,111,202702
3821,21032,112,202702
3822,21032,113,202702
3823,21032,114,202702
3824,21032,115,202702
3825,21032,116,202702
3826,21032,117,202703
3827,21032,118,202703
3828,21032,119,202703
3829,21032,120,100
3830,21033,121,302711
3831,21033,122,302711
3832,21033,123,302701
3833,21033,124,302701
3834,21033,125,302701
3835,21033,126,302701
3836,21033,127,302701
3837,21033,128,302701
3838,21033,129,302701
3839,21033,130,302712
3840,21033,131,302712
3841,21033,132,302712
3842,21033,133,302712
3843,21033,134,302711
3844,21033,135,302711
3845,21033,136,302711
3846,21033,137,302701
3847,21033,138,302701
3848,21033,139,302701
3849,21033,140,302701
3850,21033,141,302701
3851,21033,142,302701
3852,21033,143,302713
3853,21033,144,302701
3854,21033,145,302701
3855,21033,146,302701
3856,21033,147,302701
3857,21033,148,302701
3858,21033,149,302701
3859,21033,150,302712
3860,21033,151,302712
3861,21033,152,302712
3862,21033,153,302712
3863,21033,154,302711
3864,21033,155,302711
3865,21033,156,302711
3866,21033,157,302701
3867,21033,158,302701
3868,21033,159,302701
3869,21033,160,302701
3870,21033,161,302701
3871,21033,162,302701
3872,21033,163,302701
3873,21033,164,302712
3874,21033,165,302712
3875,21033,166,302731
3876,21033,167,302702
3877,21033,168,302702
3878,21033,169,302702
3879,21033,170,302702
3880,21033,171,302702
3881,21033,172,302702
3882,21033,173,302702
3883,21033,174,302702
3884,21033,175,302702
3885,21033,176,302702
3886,21033,177,302703
3887,21033,178,302703
3888,21033,179,302703
3889,21033,180,100
3890,21041,1,102813
3891,21041,2,102801
3892,21041,3,102801
3893,21041,4,102801
3894,21041,5,102801
3895,21041,6,102801
3896,21041,7,102801
3897,21041,8,102811
3898,21041,9,102811
3899,21041,10,102811
3900,21041,11,102812
3901,21041,12,102812
3902,21041,13,102812
